geneset,lib,geneset2
900, ' negative ' ,1,1314
901, ' phenylpropanoid ' ,1,1315
902, ' neuroblast ' ,1,1316
903, ' purine ' ,1,1317
904, ' phosphorelay ' ,1,1322
905, ' response ' ,1,1323
906, ' detection ' ,1,1328
907, ' protein ' ,1,1329
908, ' pyrimidine ' ,1,1330
909, ' synaptic ' ,1,1331
910, ' positive ' ,1,1332
911, ' regulation ' ,1,1333
912, ' negative ' ,1,1334
913, ' positive ' ,1,1335
914, ' positive ' ,1,1336
915, ' regulation ' ,1,1337
916, ' regulation ' ,1,1338
917, ' negative ' ,1,1339
918, ' negative ' ,1,1340
919, ' positive ' ,1,1341
920, ' regulation ' ,1,1344
921, ' organ ' ,1,1346
922, ' negative ' ,1,1348
923, ' neural ' ,1,1349
924, ' eye ' ,1,1350
925, ' interleukin-6-mediated ' ,1,1352
926, ' regulation ' ,1,1353
927, ' oxidative ' ,1,1354
928, ' regulation ' ,1,1355
929, ' negative ' ,1,1357
930, ' protein ' ,1,1358
931, ' post-anal ' ,1,1359
932, ' response ' ,1,1363
933, ' head ' ,1,1366
934, ' endosome ' ,1,1367
935, ' neuromuscular ' ,1,1368
936, ' basic ' ,1,1369
937, ' positive ' ,1,1371
938, ' cell ' ,1,1372
939, ' cellular ' ,1,1373
940, ' negative ' ,1,1374
941, ' positive ' ,1,1375
942, ' negative ' ,1,1377
943, ' viral ' ,1,1379
944, ' negative ' ,1,1381
945, ' nucleotide ' ,1,1382
946, ' regulation ' ,1,1383
947, ' negative ' ,1,1385
948, ' regulation ' ,1,1387
949, ' cytoplasmic ' ,1,1388
950, ' negative ' ,1,1393
951, ' regulation ' ,1,1398
952, ' response ' ,1,1399
953, ' regulation ' ,1,1400
954, ' negative ' ,1,1401
955, ' regulation ' ,1,1402
956, ' negative ' ,1,1403
957, ' retina ' ,1,1405
958, ' cardiac ' ,1,1406
959, ' negative ' ,1,1407
960, ' positive ' ,1,1408
961, ' negative ' ,1,1409
962, ' regulation ' ,1,1410
963, ' alditol ' ,1,1411
964, ' regulation ' ,1,1412
965, ' inositol ' ,1,1413
966, ' positive ' ,1,1418
967, ' negative ' ,1,1419
968, ' antigen ' ,1,1421
969, ' antigen ' ,1,1422
970, ' antigen ' ,1,1423
971, ' T ' ,1,1424
972, ' negative ' ,1,1425
973, ' regulation ' ,1,1426
974, ' regulation ' ,1,1427
975, ' eosinophil ' ,1,1432
976, ' antigen ' ,1,1433
977, ' cellular ' ,1,1434
978, ' regulation ' ,1,1435
979, ' antigen ' ,1,1436
980, ' regulation ' ,1,1437
981, ' negative ' ,1,1438
982, ' positive ' ,1,1439
983, ' T ' ,1,1440
984, ' negative ' ,1,1441
985, ' regulation ' ,1,1442
986, ' male ' ,1,1443
987, ' olfactory ' ,1,1445
988, ' amino ' ,1,1446
989, ' Golgi ' ,1,1448
990, ' keratinocyte ' ,1,1449
991, ' regulation ' ,1,1450
992, ' protein ' ,1,1451
993, ' blood ' ,1,1452
994, ' sarcoplasmic ' ,1,1453
995, ' neurological ' ,1,1454
996, ' adenosine ' ,1,1456
997, ' peripheral ' ,1,1458
998, ' positive ' ,1,1459
999, ' citrulline ' ,1,1460
1000, ' regulation ' ,1,1461
1001, ' chondroitin ' ,1,1462
1002, ' toll-like ' ,1,1466
1003, ' toll-like ' ,1,1470
1004, ' myoblast ' ,1,1473
1005, ' maintenance ' ,1,1475
1006, ' cellular ' ,1,1476
1007, ' regulation ' ,1,1478
1008, ' negative ' ,1,1479
1009, ' positive ' ,1,1480
1010, ' positive ' ,1,1481
1011, ' negative ' ,1,1484
1012, ' negative ' ,1,1485
1013, ' positive ' ,1,1487
1014, ' negative ' ,1,1488
1015, ' positive ' ,1,1489
1016, ' negative ' ,1,1490
1017, ' positive ' ,1,1491
1018, ' positive ' ,1,1492
1019, ' positive ' ,1,1493
1020, ' positive ' ,1,1494
1021, ' male ' ,1,1495
1022, ' regulation ' ,1,1497
1023, ' regulation ' ,1,1498
1024, ' regulation ' ,1,1501
1025, ' regulation ' ,1,1502
1026, ' protein ' ,1,1503
1027, ' regulation ' ,1,1504
1028, ' telencephalon ' ,1,1506
1029, ' white ' ,1,1508
1030, ' brown ' ,1,1509
1031, ' positive ' ,1,1511
1032, ' regulation ' ,1,1512
1033, ' axon ' ,1,1513
1034, ' regulation ' ,1,1514
1035, ' regulation ' ,1,1515
1036, ' growth ' ,1,1516
1037, ' negative ' ,1,1517
1038, ' positive ' ,1,1518
1039, ' positive ' ,1,1520
1040, ' membrane ' ,1,1521
1041, ' anterograde ' ,1,1522
1042, ' nucleosome ' ,1,1525
1043, ' nucleosome ' ,1,1526
1044, ' protein ' ,1,1528
1045, ' left/right ' ,1,1529
1046, ' cell ' ,1,1530
1047, ' glycosphingolipid ' ,1,1532
1048, ' protein ' ,1,1533
1049, ' glycerophospholipid ' ,1,1534
1050, ' myofibril ' ,1,1536
1051, ' phosphatidylglycerol ' ,1,1537
1052, ' phosphatidylcholine ' ,1,1538
1053, ' phosphatidic ' ,1,1539
1054, ' pyrimidine ' ,1,1540
1055, ' negative ' ,1,1541
1056, ' positive ' ,1,1542
1057, ' negative ' ,1,1543
1058, ' regulation ' ,1,1546
1059, ' regulation ' ,1,1547
1060, ' DNA ' ,1,1548
1061, ' positive ' ,1,1549
1062, ' extrinsic ' ,1,1554
1063, ' antigen ' ,1,1557
1064, ' myeloid ' ,1,1559
1065, ' cell ' ,1,1564
1066, ' pyrimidine ' ,1,1565
1067, ' response ' ,1,1567
1068, ' vitamin ' ,1,1568
1069, ' dolichol-linked ' ,1,1571
1070, ' L-fucose ' ,1,1572
1071, ' CTP ' ,1,1574
1072, ' germ ' ,1,1576
1073, ' pyrimidine ' ,1,1577
1074, ' negative ' ,1,1578
1075, ' positive ' ,1,1579
1076, ' hepatocyte ' ,1,1580
1077, ' creatine ' ,1,1581
1078, ' iron ' ,1,1582
1079, ' positive ' ,1,1587
1080, ' female ' ,1,1589
1081, ' nucleotide-sugar ' ,1,1590
1082, ' regulation ' ,1,1592
1083, ' negative ' ,1,1593
1084, ' pyrimidine ' ,1,1594
1085, ' pyrimidine ' ,1,1595
1086, ' signal ' ,1,1596
1087, ' interferon-gamma-mediated ' ,1,1597
1088, ' regulation ' ,1,1598
1089, ' type ' ,1,1600
1090, ' regulation ' ,1,1601
1091, ' regulation ' ,1,1604
1092, ' lung ' ,1,1605
1093, ' regulation ' ,1,1607
1094, ' ribosomal ' ,1,1609
1095, ' positive ' ,1,1610
1096, ' regulation ' ,1,1611
1097, ' brain ' ,1,1614
1098, ' response ' ,1,1616
1099, ' regulation ' ,1,1617
1100, ' forebrain ' ,1,1618
1101, ' negative ' ,1,1621
1102, ' uronic ' ,1,1624
1103, ' positive ' ,1,1625
1104, ' negative ' ,1,1626
1105, ' positive ' ,1,1628
1106, ' cellular ' ,1,1629
1107, ' histone ' ,1,1632
1108, ' regulation ' ,1,1633
1109, ' thyroid ' ,1,1635
1110, ' protein ' ,1,1636
1111, ' bundle ' ,1,1637
1112, ' regulation ' ,1,1638
1113, ' regulation ' ,1,1641
1114, ' regulation ' ,1,1642
1115, ' histone-serine ' ,1,1646
1116, ' plasma ' ,1,1647
1117, ' positive ' ,1,1649
1118, ' positive ' ,1,1650
1119, ' negative ' ,1,1651
1120, ' phospholipase ' ,1,1654
1121, ' regulation ' ,1,1655
1122, ' cell ' ,1,1656
1123, ' axon ' ,1,1657
1124, ' coenzyme ' ,1,1660
1125, ' negative ' ,1,1662
1126, ' early ' ,1,1664
1127, ' membrane ' ,1,1667
1128, ' glycerol ' ,1,1669
1129, ' retinal ' ,1,1670
1130, ' glycolipid ' ,1,1671
1131, ' positive ' ,1,1675
1132, ' negative ' ,1,1677
1133, ' histone ' ,1,1683
1134, ' negative ' ,1,1685
1135, ' pyrimidine ' ,1,1686
1136, ' pyrimidine ' ,1,1687
1137, ' negative ' ,1,1688
1138, ' positive ' ,1,1690
1139, ' purine ' ,1,1691
1140, ' cell ' ,1,1692
1141, ' regulation ' ,1,1693
1142, ' establishment ' ,1,1695
1143, ' rRNA ' ,1,1698
1144, ' positive ' ,1,1699
1145, ' skin ' ,1,1701
1146, ' negative ' ,1,1702
1147, ' regulation ' ,1,1703
1148, ' growth ' ,1,1704
1149, ' JAK-STAT ' ,1,1705
1150, ' positive ' ,1,1706
1151, ' regulation ' ,1,1707
1152, ' regulation ' ,1,1708
1153, ' positive ' ,1,1709
1154, ' positive ' ,1,1711
1155, ' positive ' ,1,1712
1156, ' negative ' ,1,1713
1157, ' superoxide ' ,1,1717
1158, ' mammary ' ,1,1719
1159, ' adipose ' ,1,1721
1160, ' cellular ' ,1,1722
1161, ' nitric ' ,1,1723
1162, ' sex ' ,1,1724
1163, ' DNA ' ,1,1725
1164, ' macromolecular ' ,1,1726
1165, ' cofactor ' ,1,1727
1166, ' vitamin ' ,1,1730
1167, ' neuron ' ,1,1731
1168, ' nitrogen ' ,1,1733
1169, ' axon ' ,1,1735
1170, ' anterograde ' ,1,1736
1171, ' neuron ' ,1,1737
1172, ' establishment ' ,1,1738
1173, ' positive ' ,1,1739
1174, ' regulation ' ,1,1740
1175, ' opsonization ' ,1,1743
1176, ' chondrocyte ' ,1,1744
1177, ' regulation ' ,1,1745
1178, ' vesicle ' ,1,1746
1179, ' sequestering ' ,1,1747
1180, ' detection ' ,1,1748
1181, ' positive ' ,1,1751
1182, ' Notch ' ,1,1752
1183, ' synaptonemal ' ,1,1753
1184, ' negative ' ,1,1755
1185, ' positive ' ,1,1756
1186, ' histone ' ,1,1758
1187, ' regulation ' ,1,1759
1188, ' positive ' ,1,1760
1189, ' regulation ' ,1,1762
1190, ' positive ' ,1,1763
1191, ' negative ' ,1,1764
1192, ' negative ' ,1,1765
1193, ' positive ' ,1,1766
1194, ' regulation ' ,1,1768
1195, ' negative ' ,1,1770
1196, ' fatty ' ,1,1771
1197, ' cardiac ' ,1,1772
1198, ' regulation ' ,1,1775
1199, ' negative ' ,1,1776
1200, ' regulation ' ,1,1777
1201, ' cellular ' ,1,1779
1202, ' NAD ' ,1,1780
1203, ' establishment ' ,1,1781
1204, ' purine ' ,1,1782
1205, ' protein ' ,1,1783
1206, ' cellular ' ,1,1784
1207, ' negative ' ,1,1785
1208, ' establishment ' ,1,1786
1209, ' opioid ' ,1,1787
1210, ' regulation ' ,1,1788
1211, ' skeletal ' ,1,1792
1212, ' negative ' ,1,1794
1213, ' regulation ' ,1,1797
1214, ' galactose ' ,1,1798
1215, ' fluid ' ,1,1800
1216, ' cellular ' ,1,1801
1217, ' regulation ' ,1,1803
1218, ' cellular ' ,1,1808
1219, ' postsynaptic ' ,1,1809
1220, ' regulation ' ,1,1811
1221, ' cardiac ' ,1,1812
1222, ' protein ' ,1,1814
1223, ' response ' ,1,1816
1224, ' regulation ' ,1,1818
1225, ' B ' ,1,1819
1226, ' melanosome ' ,1,1820
1227, ' melanosome ' ,1,1822
1228, ' sterol ' ,1,1824
1229, ' regulation ' ,1,1825
1230, ' cellular ' ,1,1826
1231, ' heme ' ,1,1827
1232, ' establishment ' ,1,1828
1233, ' histone ' ,1,1829
1234, ' monoamine ' ,1,1830
1235, ' maintenance ' ,1,1831
1236, ' regulation ' ,1,1832
1237, ' cellular ' ,1,1833
1238, ' negative ' ,1,1834
1239, ' positive ' ,1,1835
1240, ' regulation ' ,1,1836
1241, ' regulation ' ,1,1837
1242, ' hyaluronan ' ,1,1840
1243, ' negative ' ,1,1841
1244, ' lateral ' ,1,1842
1245, ' regulation ' ,1,1843
1246, ' regulation ' ,1,1844
1247, ' monocyte ' ,1,1846
1248, ' regulation ' ,1,1848
1249, ' negative ' ,1,1849
1250, ' positive ' ,1,1853
1251, ' positive ' ,1,1854
1252, ' negative ' ,1,1855
1253, ' negative ' ,1,1856
1254, ' icosanoid ' ,1,1860
1255, ' glucan ' ,1,1862
1256, ' basement ' ,1,1863
1257, ' aspartate ' ,1,1864
1258, ' negative ' ,1,1866
1259, ' regulation ' ,1,1869
1260, ' phosphatidylinositol ' ,1,1870
1261, ' response ' ,1,1871
1262, ' positive ' ,1,1872
1263, ' negative ' ,1,1873
1264, ' negative ' ,1,1874
1265, ' cartilage ' ,1,1875
1266, ' macroautophagy ' ,1,1880
1267, ' negative ' ,1,1881
1268, ' regulation ' ,1,1883
1269, ' negative ' ,1,1884
1270, ' glucan ' ,1,1886
1271, ' piRNA ' ,1,1888
1272, ' UMP ' ,1,1889
1273, ' regulation ' ,1,1890
1274, ' establishment ' ,1,1893
1275, ' lung ' ,1,1894
1276, ' regulation ' ,1,1896
1277, ' mesenchymal ' ,1,1898
1278, ' respiratory ' ,1,1899
1279, ' regulation ' ,1,1900
1280, ' regulation ' ,1,1901
1281, ' positive ' ,1,1903
1282, ' positive ' ,1,1904
1283, ' negative ' ,1,1905
1284, ' positive ' ,1,1906
1285, ' positive ' ,1,1908
1286, ' negative ' ,1,1909
1287, ' histone ' ,1,1910
1288, ' regulation ' ,1,1911
1289, ' regulation ' ,1,1912
1290, ' negative ' ,1,1914
1291, ' negative ' ,1,1915
1292, ' positive ' ,1,1916
1293, ' embryonic ' ,1,1918
1294, ' regulation ' ,1,1919
1295, ' negative ' ,1,1920
1296, ' positive ' ,1,1921
1297, ' negative ' ,1,1922
1298, ' nucleobase-containing ' ,1,1924
1299, ' protein ' ,1,1928
1300, ' regulation ' ,1,1929
1301, ' keratan ' ,1,1930
1302, ' negative ' ,1,1931
1303, ' regulation ' ,1,1932
1304, ' regulation ' ,1,1933
1305, ' killing ' ,1,1934
1306, ' regulation ' ,1,1935
1307, ' negative ' ,1,1937
1308, ' positive ' ,1,1938
1309, ' sialylation ' ,1,1939
1310, ' embryonic ' ,1,1941
1311, ' entry ' ,1,1942
1312, ' pyridine ' ,1,1943
1313, ' vagina ' ,1,1944
1314, ' acidic ' ,1,1945
1315, ' negative ' ,1,1947
1316, ' adhesion ' ,1,1948
1317, ' hindlimb ' ,1,1949
1318, ' negative ' ,1,1953
1319, ' regulation ' ,1,1954
1320, ' purine ' ,1,1955
1321, ' pyrimidine ' ,1,1957
1322, ' histone ' ,1,1960
1323, ' positive ' ,1,1961
1324, ' regulation ' ,1,1962
1325, ' cellular ' ,1,1963
1326, ' protein ' ,1,1964
1327, ' negative ' ,1,1965
1328, ' neurotransmitter ' ,1,1967
1329, ' face ' ,1,1968
1330, ' face ' ,1,1969
1331, ' purine ' ,1,1970
1332, ' pyrimidine ' ,1,1971
1333, ' pyrimidine ' ,1,1972
1334, ' lung ' ,1,1973
1335, ' membrane ' ,1,1974
1336, ' pyrimidine ' ,1,1975
1337, ' pyrimidine ' ,1,1976
1338, ' pyrimidine ' ,1,1977
1339, ' tRNA ' ,1,1978
1340, ' stem ' ,1,1980
1341, ' neurotransmitter ' ,1,1981
1342, ' heme ' ,1,1982
1343, ' protoporphyrinogen ' ,1,1983
1344, ' regulation ' ,1,1986
1345, ' glycerol ' ,1,1989
1346, ' regulation ' ,1,1991
1347, ' regulation ' ,1,1992
1348, ' negative ' ,1,1993
1349, ' purine ' ,1,1994
1350, ' negative ' ,1,1995
1351, ' positive ' ,1,1996
1352, ' positive ' ,1,1997
1353, ' regulation ' ,1,1998
1354, ' T ' ,1,1999
1355, ' sulfur ' ,1,2000
1356, ' protein ' ,1,2001
1357, ' sulfur ' ,1,2002
1358, ' sulfur ' ,1,2003
1359, ' dopaminergic ' ,1,2004
1360, ' positive ' ,1,2006
1361, ' negative ' ,1,2007
1362, ' positive ' ,1,2009
1363, ' regulation ' ,1,2010
1364, ' nucleoside ' ,1,2011
1365, ' long-chain ' ,1,2012
1366, ' venous ' ,1,2013
1367, ' somatic ' ,1,2014
1368, ' movement ' ,1,2016
1369, ' negative ' ,1,2023
1370, ' metanephric ' ,1,2024
1371, ' glycosylceramide ' ,1,2027
1372, ' neuron ' ,1,2029
1373, ' regulation ' ,1,2030
1374, ' sphingosine ' ,1,2031
1375, ' pyrimidine ' ,1,2032
1376, ' positive ' ,1,2034
1377, ' nucleoside ' ,1,2036
1378, ' cranial ' ,1,2037
1379, ' purine ' ,1,2038
1380, ' substrate-dependent ' ,1,2039
1381, ' pyrimidine ' ,1,2040
1382, ' positive ' ,1,2042
1383, ' regulation ' ,1,2044
1384, ' peptide ' ,1,2045
1385, ' regulation ' ,1,2046
1386, ' eosinophil ' ,1,2047
1387, ' macrophage ' ,1,2048
1388, ' lymphocyte ' ,1,2049
1389, ' sperm ' ,1,2050
1390, ' G2 ' ,1,2055
1391, ' intra-S ' ,1,2056
1392, ' mitotic ' ,1,2058
1393, ' cellular ' ,1,2060
1394, ' somatic ' ,1,2063
1395, ' connective ' ,1,2066
1396, ' negative ' ,1,2067
1397, ' regulation ' ,1,2068
1398, ' negative ' ,1,2069
1399, ' positive ' ,1,2070
1400, ' muscle ' ,1,2071
1401, ' organ ' ,1,2072
1402, ' somatic ' ,1,2073
1403, ' regulation ' ,1,2074
1404, ' response ' ,1,2076
1405, ' phosphate ' ,1,2080
1406, ' response ' ,1,2081
1407, ' pantothenate ' ,1,2083
1408, ' negative ' ,1,2086
1409, ' microglial ' ,1,2088
1410, ' myeloid ' ,1,2089
1411, ' regulation ' ,1,2090
1412, ' ventricular ' ,1,2092
1413, ' positive ' ,1,2093
1414, ' stem ' ,1,2094
1415, ' natural ' ,1,2095
1416, ' plasma ' ,1,2096
1417, ' ganglioside ' ,1,2098
1418, ' regulation ' ,1,2099
1419, ' melanocyte ' ,1,2101
1420, ' cellular ' ,1,2109
1421, ' phospholipid ' ,1,2111
1422, ' virion ' ,1,2112
1423, ' regulation ' ,1,2113
1424, ' mammary ' ,1,2114
1425, ' phosphatidic ' ,1,2117
1426, ' regulation ' ,1,2118
1427, ' virion ' ,1,2119
1428, ' positive ' ,1,2120
1429, ' cellular ' ,1,2121
1430, ' negative ' ,1,2123
1431, ' positive ' ,1,2124
1432, ' regulation ' ,1,2126
1433, ' regulation ' ,1,2127
1434, ' embryonic ' ,1,2128
1435, ' ephrin ' ,1,2131
1436, ' regulation ' ,1,2133
1437, ' striated ' ,1,2135
1438, ' regulation ' ,1,2136
1439, ' regulation ' ,1,2137
1440, ' activation ' ,1,2138
1441, ' chaperone ' ,1,2140
1442, ' cardiac ' ,1,2142
1443, ' carbohydrate ' ,1,2145
1444, ' regulation ' ,1,2147
1445, ' regulation ' ,1,2149
1446, ' phospholipid ' ,1,2153
1447, ' phosphorylated ' ,1,2154
1448, ' nonribosomal ' ,1,2155
1449, ' termination ' ,1,2156
1450, ' cobalamin ' ,1,2157
1451, ' positive ' ,1,2159
1452, ' multicellular ' ,1,2160
1453, ' cellular ' ,1,2163
1454, ' response ' ,1,2164
1455, ' cellular ' ,1,2165
1456, ' leukocyte ' ,1,2166
1457, ' phosphatidylserine ' ,1,2167
1458, ' negative ' ,1,2169
1459, ' regulation ' ,1,2174
1460, ' regulation ' ,1,2177
1461, ' intracellular ' ,1,2179
1462, ' RNA ' ,1,2181
1463, ' detection ' ,1,2182
1464, ' protein ' ,1,2187
1465, ' regulation ' ,1,2188
1466, ' blood ' ,1,2189
1467, ' positive ' ,1,2190
1468, ' regulation ' ,1,2191
1469, ' carnitine ' ,1,2193
1470, ' regulation ' ,1,2195
1471, ' regulation ' ,1,2198
1472, ' nephron ' ,1,2199
1473, ' negative ' ,1,2200
1474, ' regulation ' ,1,2201
1475, ' regulation ' ,1,2203
1476, ' mitochondrial ' ,1,2204
1477, ' positive ' ,1,2205
1478, ' negative ' ,1,2206
1479, ' heparin ' ,1,2207
1480, ' glycoside ' ,1,2208
1481, ' toll-like ' ,1,2209
1482, ' neutrophil ' ,1,2210
1483, ' macrophage ' ,1,2211
1484, ' toll-like ' ,1,2212
1485, ' metanephric ' ,1,2214
1486, ' regulation ' ,1,2215
1487, ' nucleobase ' ,1,2218
1488, ' regulation ' ,1,2219
1489, ' regulation ' ,1,2220
1490, ' negative ' ,1,2221
1491, ' positive ' ,1,2223
1492, ' positive ' ,1,2224
1493, ' negative ' ,1,2225
1494, ' regulation ' ,1,2226
1495, ' regulation ' ,1,2228
1496, ' protein-DNA ' ,1,2229
1497, ' microtubule ' ,1,2230
1498, ' regulation ' ,1,2233
1499, ' positive ' ,1,2234
1500, ' positive ' ,1,2235
1501, ' negative ' ,1,2236
1502, ' positive ' ,1,2237
1503, ' regulation ' ,1,2238
1504, ' positive ' ,1,2239
1505, ' regulation ' ,1,2240
1506, ' negative ' ,1,2244
1507, ' negative ' ,1,2245
1508, ' positive ' ,1,2246
1509, ' negative ' ,1,2247
1510, ' negative ' ,1,2248
1511, ' negative ' ,1,2249
1512, ' regulation ' ,1,2250
1513, ' negative ' ,1,2252
1514, ' positive ' ,1,2253
1515, ' negative ' ,1,2254
1516, ' B ' ,1,2256
1517, ' negative ' ,1,2259
1518, ' positive ' ,1,2260
1519, ' negative ' ,1,2261
1520, ' UTP ' ,1,2262
1521, ' iron-sulfur ' ,1,2264
1522, ' negative ' ,1,2267
1523, ' exonucleolytic ' ,1,2269
1524, ' mitotic ' ,1,2274
1525, ' 2'-deoxyribonucleotide ' ,1,2275
1526, ' myelin ' ,1,2276
1527, ' lung ' ,1,2277
1528, ' signal ' ,1,2278
1529, ' outflow ' ,1,2279
1530, ' prostanoid ' ,1,2282
1531, ' icosanoid ' ,1,2283
1532, ' cellular ' ,1,2285
1533, ' midbrain ' ,1,2287
1534, ' hindbrain ' ,1,2288
1535, ' L-phenylalanine ' ,1,2289
1536, ' regulation ' ,1,2290
1537, ' short-chain ' ,1,2291
1538, ' positive ' ,1,2292
1539, ' deoxyribonucleotide ' ,1,2293
1540, ' positive ' ,1,2294
1541, ' regulation ' ,1,2295
1542, ' regulation ' ,1,2296
1543, ' negative ' ,1,2297
1544, ' negative ' ,1,2298
1545, ' regulation ' ,1,2299
1546, ' negative ' ,1,2300
1547, ' positive ' ,1,2301
1548, ' regulation ' ,1,2302
1549, ' positive ' ,1,2304
1550, ' alpha-beta ' ,1,2305
1551, ' negative ' ,1,2308
1552, ' positive ' ,1,2310
1553, ' negative ' ,1,2311
1554, ' organ ' ,1,2312
1555, ' lysosomal ' ,1,2314
1556, ' chaperone-mediated ' ,1,2315
1557, ' regulation ' ,1,2316
1558, ' positive ' ,1,2317
1559, ' negative ' ,1,2319
1560, ' positive ' ,1,2320
1561, ' mannose ' ,1,2322
1562, ' entrainment ' ,1,2323
1563, ' negative ' ,1,2324
1564, ' cellular ' ,1,2325
1565, ' spindle ' ,1,2326
1566, ' cerebellar ' ,1,2327
1567, ' keratan ' ,1,2328
1568, ' positive ' ,1,2329
1569, ' DNA ' ,1,2330
1570, ' DNA ' ,1,2331
1571, ' negative ' ,1,2332
1572, ' negative ' ,1,2333
1573, ' negative ' ,1,2334
1574, ' regulation ' ,1,2335
1575, ' negative ' ,1,2336
1576, ' TRIF-dependent ' ,1,2337
1577, ' negative ' ,1,2338
1578, ' DNA ' ,1,2339
1579, ' purine ' ,1,2341
1580, ' regulation ' ,1,2343
1581, ' regulation ' ,1,2344
1582, ' ribonucleoside ' ,1,2345
1583, ' deoxyribonucleoside ' ,1,2346
1584, ' regulation ' ,1,2350
1585, ' negative ' ,1,2351
1586, ' regulation ' ,1,2352
1587, ' negative ' ,1,2353
1588, ' positive ' ,1,2354
1589, ' response ' ,1,2357
1590, ' regulation ' ,1,2358
1591, ' positive ' ,1,2359
1592, ' negative ' ,1,2360
1593, ' regulation ' ,1,2361
1594, ' regulation ' ,1,2362
1595, ' positive ' ,1,2363
1596, ' RNA ' ,1,2365
1597, ' muscle ' ,1,2370
1598, ' N-acetylglucosamine ' ,1,2371
1599, ' cytidine ' ,1,2373
1600, ' regulation ' ,1,2374
1601, ' cell ' ,1,2376
1602, ' positive ' ,1,2378
1603, ' regulation ' ,1,2379
1604, ' regulation ' ,1,2380
1605, ' regulation ' ,1,2381
1606, ' mitochondrion ' ,1,2382
1607, ' regulation ' ,1,2384
1608, ' genitalia ' ,1,2385
1609, ' translesion ' ,1,2386
1610, ' positive ' ,1,2387
1611, ' negative ' ,1,2388
1612, ' negative ' ,1,2389
1613, ' regulation ' ,1,2391
1614, ' hydrogen ' ,1,2392
1615, ' hydrogen ' ,1,2393
1616, ' N-terminal ' ,1,2395
1617, ' protein ' ,1,2396
1618, ' entry ' ,1,2397
1619, ' mesenchyme ' ,1,2398
1620, ' cellular ' ,1,2399
1621, ' regulation ' ,1,2400
1622, ' hair ' ,1,2401
1623, ' establishment ' ,1,2403
1624, ' filopodium ' ,1,2404
1625, ' negative ' ,1,2406
1626, ' regulation ' ,1,2407
1627, ' regulation ' ,1,2408
1628, ' ventricular ' ,1,2410
1629, ' intracellular ' ,1,2412
1630, ' cytokine ' ,1,2413
1631, ' sphingomyelin ' ,1,2416
1632, ' lipid ' ,1,2417
1633, ' response ' ,1,2418
1634, ' oogenesis ' ,1,2421
1635, ' regulation ' ,1,2423
1636, ' activation ' ,1,2424
1637, ' fatty-acyl-CoA ' ,1,2425
1638, ' ribonucleoside ' ,1,2426
1639, ' purine ' ,1,2427
1640, ' purine ' ,1,2429
1641, ' negative ' ,1,2431
1642, ' hair ' ,1,2434
1643, ' G1 ' ,1,2438
1644, ' positive ' ,1,2439
1645, ' regulation ' ,1,2440
1646, ' L-alpha-amino ' ,1,2441
1647, ' glutamate ' ,1,2442
1648, ' regulation ' ,1,2444
1649, ' establishment ' ,1,2445
1650, ' vacuole ' ,1,2446
1651, ' inner ' ,1,2447
1652, ' alpha-linolenic ' ,1,2448
1653, ' negative ' ,1,2449
1654, ' cell-cell ' ,1,2450
1655, ' somatic ' ,1,2451
1656, ' secretory ' ,1,2453
1657, ' negative ' ,1,2454
1658, ' viral ' ,1,2456
1659, ' catechol-containing ' ,1,2457
1660, ' C-terminal ' ,1,2458
1661, ' histone ' ,1,2461
1662, ' reverse ' ,1,2464
1663, ' regulation ' ,1,2468
1664, ' positive ' ,1,2469
1665, ' centriole ' ,1,2470
1666, ' negative ' ,1,2473
1667, ' regulation ' ,1,2474
1668, ' negative ' ,1,2475
1669, ' response ' ,1,2476
1670, ' response ' ,1,2477
1671, ' protein ' ,1,2478
1672, ' protein ' ,1,2479
1673, ' ovulation ' ,1,2480
1674, ' disruption ' ,1,2481
1675, ' autophagic ' ,1,2484
1676, ' nucleotide ' ,1,2485
1677, ' glucocorticoid ' ,1,2486
1678, ' autophagic ' ,1,2487
1679, ' histone ' ,1,2488
1680, ' regulation ' ,1,2490
